Feature1,Feature2,Feature3,Feature4,Feature5,Target
0.40771903846844487,-0.09566674250360076,1.502357052096028,-1.2096589158242546,-1.2778522388473927,0
-0.049348414878936125,0.16060320749954876,0.3112501545435361,-0.9641858546764078,-0.32880414766002086,0
,0.045807601267269925,0.33231401197959165,-1.3259599976373464,-0.961945853622897,0
-1.3093408381709524,1.0631499728971416,,-1.7488503933004738,1.6512619100891759,0
-0.8962497159042333,0.5468851500707183,1.6764373122752827,0.15065114810166969,1.7170026166609498,0
1.3068364786302908,-0.8212801579767578,-1.0592135218889516,-0.041866674309791074,-2.426189130922733,0
0.11126829717400426,0.08621833552268166,0.07409478041977519,-1.1672283448439353,-0.7131440886800136,0
-0.5887326777427724,0.23336273229862053,0.5629692366905709,1.0370598390135866,1.5362496420154046,1
-0.7228547805419383,0.5125572893551712,-1.8707919210258557,-0.4111709529922839,1.1529323541505982,0
0.5753591974657603,-0.5369879695074813,,1.2887598390100923,-0.4991231827448199,1
0.6316415464251977,-0.37644001260444215,-0.12791759148076653,-0.17311946866049444,-1.2392192956533532,0
-0.8357954007156843,0.6734815777548611,-2.038124535177854,-1.0778785976112755,1.0708018953907106,0
1.1538207339652224,-0.9354172504035126,-0.6506425691218269,1.5302866519077967,-1.4598481463943411,1
-0.9567226033211447,0.2876034297389459,0.6543656563540577,2.3681010392087964,2.7937380177273905,1
0.19206422899463263,0.0016891102068048358,-1.3044695005048532,-0.9182729790663449,-0.7536416572771705,0
-0.4150174813927082,0.02498933169100783,1.496044311489183,1.770795920746771,1.5355765591448396,1
,-0.6966677226619968,0.36659824609684827,-0.37892303847128095,-2.3417453260237986,0
0.10731903856824862,0.050171376100691306,-1.6064463202575725,-0.8799667691209136,-0.5808154291770897,0
-0.47106472347363837,0.1416111283991762,-0.510016398854747,1.1659685446208798,1.3755528945332625,1
0.32609207773179055,-0.38992953646878953,1.9094166404701305,1.368238921601733,-0.005226994381723582,1
-1.4676780885334426,0.8795567492440004,0.8356921120651418,0.3660160838527806,2.8636641887210255,0
,-0.037757898976149375,-1.804882100664519,0.4253614813322255,0.24142691696923058,0
1.1909406302512675,-0.843627771410475,-0.8756182533847572,0.671188680908521,-1.9022306675610952,1
1.2928412590711322,-0.7935463330323611,-0.7484865365565536,-0.18255714797725753,-2.461647591280854,0
-0.9944723144173652,0.9635565606765891,0.5040465155178444,-2.4914064010820125,0.747836088001401,0
-0.4130888479257699,0.5440851195916444,-1.129706854657618,-2.1068420683173907,-0.1560051597993013,0
,0.38344872280863485,1.1677820616598074,-0.5196382716563045,0.6873605760796201,0
0.9003200005988778,-0.46394987180733416,-0.03269474809409311,-0.7879170052745046,-2.0019194654752477,0
0.7162981905767996,-0.4200867876511281,0.3840654489393073,-0.24704446462247165,-1.4273880739655787,0
0.020508170672779748,-0.09147184386144029,,0.5849838346092617,0.21686922969372724,1
-0.16659966926166372,0.08225768231668144,-1.7787202489042786,0.17258346647958445,0.38210453955556556,1
-0.21273353113945728,0.08053943585303247,-0.26987493529337125,0.4029343230949619,0.56738752942478,1
0.5726303474058126,-0.5709289203668577,1.6871416350725648,1.5545715834731015,-0.37838085727516657,1
-0.002740079008609862,0.45334033787607503,-0.7968952554704768,-3.365582304231961,-1.4600691790978222,0
1.359142899904091,-0.9849818913038156,,0.9314622645698161,-2.0988551736841967,1
-0.33926978236829675,0.10243168112157734,-0.9787637157823074,0.8364688130702762,0.9892698101043724,1
0.05209484261074868,0.05632453366962667,-0.11232804969082982,-0.6654115218694863,-0.3856588868350894,0
-0.3399029708923906,0.17080200167755982,0.07156623721939247,0.3299271775546734,0.7699268957935614,1
-1.0600641188135453,0.8629442683400019,-0.4325581878196209,-1.4322965351484847,1.3297505915228127,0
,-0.6637447537716692,0.9551423205012383,0.7867638967532058,-1.2829297971799767,0
-0.13579116604257574,0.16564790155316433,0.57707212718054,-0.5941577373262046,-0.008443575810666681,0
-0.5510987214826849,0.5596311283159693,0.6327818661062848,-1.5719082405616618,0.3311598437227844,0
0.7814185002514475,-0.36436077503696895,1.3668742674445247,-0.969417530678322,-1.861844268515384,0
,-0.63282850225782,-1.3801014582148914,-0.020132763534772224,-1.8594557656654236,0
-1.048081798461684,0.537000324159299,1.0375399442578992,0.9402864574329183,2.340513894065504,1
1.3957144934556216,-1.0274991287613293,0.2704568257798388,1.0758660048850444,-2.103379236586108,1
0.1529963228206586,0.060647942888557106,0.213979910734222,-1.1734356996732305,-0.7927339324918946,0
-0.05401077622589846,0.3089581143220358,-0.7928728322623442,-2.0478101690502832,-0.7919407640820417,0
-0.09091244061153642,0.22946103930723016,0.23561455810856594,-1.2813499941890198,-0.3902877906554536,0
-0.12064312166564196,0.2956557131002276,-0.5138669173366935,-1.6344675513590832,-0.48922681169762405,0
0.5267295126129987,-0.2914520665163082,-0.2489641484790735,-0.3117731938555187,-1.106268715946726,0
-0.21480971512758923,0.24270077469753237,1.355637858804951,-0.7957771508645393,0.04938547128051207,1
-0.1426163115374483,0.20497284414314404,1.6286155455712918,-0.8550413264139206,-0.10943646323597511,0
-0.5315110133687778,0.38298591322286285,2.270692857804396,-0.3478323239755965,0.8279370911672579,0
0.37394474407610495,-0.203436016760222,1.1195749114345768,-0.24724836322075583,-0.7966598657629241,0
0.6423710856201074,-0.4042047399156908,-0.48712538376469605,-0.016799277175044702,-1.1909395380627363,1
-1.3922070637506616,1.0239533437237023,0.751387123371789,-1.0659805598308616,2.101219851709015,0
0.008707257444184569,0.1460792312835624,0.06751848141010895,-1.1297097809626642,-0.5078334393564243,0
1.1150059618708685,-0.8683780427739867,1.4799441388900259,1.2137115539203431,-1.526141112328939,1
-0.8404816127341724,0.35095985015094683,-1.1254890472983765,1.3478014352861138,2.1353928701951395,1
0.5064378419223298,-0.22747653721589217,-2.301921164735585,-0.6928626049894,-1.2347767745362377,0
0.6119843675729261,-0.516150624699901,,0.9607630979979833,-0.7093931298937451,1
0.5431686915084194,-0.25781739164888384,-0.5302576183724408,-0.6399539160961438,-1.2794242528963697,0
-1.2686743273803738,0.8523793897996869,0.7708651938869668,-0.3698541089435916,2.1766400911920343,0
-0.41417095369883034,0.40864131132458853,-0.38455554422982535,-1.0923490543526626,0.2876216539520742,0
0.3930485996333728,-0.01690516966604699,0.7575077100473051,-1.7274479030017509,-1.4762264985241689,0
0.7302429804679116,-0.508501722940839,-0.007972641316617372,0.3461076938437967,-1.1948693601170965,1
0.4545831404456532,-0.2534886868516622,0.7175422557959623,-0.25448547284125034,-0.9483938387155723,0
-1.1819951114347456,0.8123850013111701,-1.6694052811213718,-0.48053589100221206,1.968743439537703,0
-0.929217315031703,0.8706298709316131,-0.15567723539207948,-2.1065854630658762,0.7951195979528419,0
-0.21311087682479843,0.3267153192636562,-0.22096959953322298,-1.4299035725085418,-0.22979510363890432,0
0.08503024469961779,-0.23793583575880295,-0.7563507452843033,1.3722458032443643,0.4406953723303835,1
-1.0774325567151306,0.789288483187763,-0.977555244798551,-0.8014779185207899,1.6363638447128546,0
-0.5295604105479633,0.2700600843922888,0.5298041779152828,0.4845453915822717,1.18669674633479,0
0.13741787375527403,0.15845820419455328,0.6453759495851475,-1.8289026297732298,-1.0493695847271918,0
-1.1254459318013184,0.6630406501270507,1.0062928092144405,0.36578829143815295,2.2329715424445116,0
1.7301322989201635,-1.1392678789325434,0.5765569630557664,0.33186102736845124,-3.0434571368294256,0
-0.2465441605280676,0.20943661572467814,0.048084946661381994,-0.39823237281991,0.28091973353010846,0
-0.19902140039373267,-0.0317002973569141,-0.2030453860429927,1.1747370779576656,0.8781057921045687,0
-0.5102397039358824,0.6269835746982332,0.2034636358672231,-2.266522013311843,-0.04650846072863357,0
-0.009807693402638287,0.14033673331474217,-0.10703035995455783,-0.9996061768680046,-0.41708078657331005,0
-0.2997106857203473,0.4609384108538976,1.6449677135012837,-2.021832397052221,-0.3279078738614778,0
1.643543666926072,-1.0380357214057525,0.04852162794482699,-0.014256703876398102,-3.0345830864535714,1
-0.3519268238747437,0.035006695018229436,-0.4593608995402441,1.3986358760296886,1.257316238277959,1
-0.997345179091266,0.4857877151758566,-0.8560838259088672,1.082696527118526,2.309021606766407,1
-0.3303299895847541,0.28382410550912146,1.143754043206929,-0.5575078493777057,0.3659662449273675,0
-0.6568936001966151,0.6366480864493128,-0.6518361078021592,-1.6469953698802768,0.49340919543505113,0
-0.59244888809429,0.47459728340213647,0.2544208433012131,-0.743208426101638,0.768103977360866,0
0.35109590669914137,-0.4028217833681159,-0.6465728842425266,1.346411601061362,-0.06080074646520617,1
-0.7405624379692873,0.5552561943907656,-0.21910052880886424,-0.6458820518024397,1.0833849797398218,0
0.5730066401115754,-0.2777411184103296,0.6141667000434252,-0.6321748194251409,-1.3310169269931649,0
-2.7432289506595096,2.0697085469286303,0.09933230542922587,-2.4886487289270196,3.9712777170445666,0
-0.6447453097977335,0.6615491628047973,0.03526355197172861,-1.8898554300589572,0.36530211926062295,0
-0.11182353135420132,-0.024603468057929036,0.24822058630033608,0.7106638943386205,0.515413793733273,1
-0.12464687030323694,-0.1207325206561417,0.8303358165442456,1.4875312037653905,0.8772307633865862,1
-0.7063175627401305,0.8354694026860839,-0.06607979864731657,-2.8956441144708522,0.04091078976534468,0
,0.8941325920256349,1.4415686206579004,-0.9966341843156481,1.7804612325907607,0
1.3333297012256895,-0.9170951441730836,-0.9555404406004258,0.5472615772207294,-2.2185437336294003,0
-0.7801106070420593,0.6912817884280835,0.5705986685931593,-1.4731174586852647,0.7961407860939875,0
-0.4624863362524272,0.33722565765055884,2.075400798645439,-0.33229364448493814,0.7075172815818458,0
-1.1435102740322047,0.8258461573366371,-1.4785862457798415,-0.7623311594229365,1.7751594882198343,0
0.15678653823230854,0.04365576720775292,1.551151975522523,-1.06467497702353,-0.7523716155390152,0
-0.2807632368568173,-0.0363668226886966,-0.773789199103573,1.5949704109819414,1.2116600308686785,1
0.767338556467741,-0.6820971609811356,-0.863990769679816,1.464896347635184,-0.7761859810841161,1
-0.024200084935918895,0.20483617483544928,,-1.4124182631142765,-0.5702684317304956,0
0.6680749602287073,-0.37019363837160507,1.1792971840638264,-0.39147327175949453,-1.4014057360784333,0
-0.27893096533062406,-0.09615249279933277,-0.1903386780836082,2.0318809213145483,1.398481442234289,1
-1.1595913664871886,0.8135800364976773,-0.32602353216784113,-0.5950874170600915,1.8775955238369524,0
0.13964427649855524,-0.19587002229261302,-0.4776574467651167,0.801217585687083,0.09148195026823824,1
0.9394867245112273,-0.5356162621056834,-0.08912003951278841,-0.4385176279518208,-1.9219858129171061,1
-0.7853778193181059,0.5047679315766047,-0.4152879139008013,-0.05829166690901033,1.421753413722948,0
-0.03675496587082526,-0.24544610076251502,-0.7632591565425169,2.002497804584633,0.9394592451649472,0
-0.1764268526807497,-0.016167534363608252,0.47897982574639186,0.9524343934207271,0.7396996632396641,1
0.3171562280541417,-0.1805818203317109,-0.57581824064468,-0.14978043137576358,-0.6495918163052933,0
-0.18053048374058075,-0.020973907977014043,-0.6039851867158206,1.0076045290042392,0.7712778441245225,0
0.18443005634254495,-0.44727419752661185,1.876795812558066,2.4636097706452373,0.7326389837527106,1
-1.7559221242296532,1.4847744737387165,-2.211135309007885,-2.7851242729470904,2.0230133691996715,0
-0.6799691729815872,0.4619972454835105,0.32692737376416264,-0.23660240791437392,1.1499056103329115,0
-1.2522075153890357,0.9249410719274083,0.047398671316414016,-0.9882673150313668,1.8770885349579824,0
-1.2523562943588622,0.8832461395812193,0.0184183791895517,-0.6768356977424232,2.0129362633611567,0
-1.283638512769065,1.0765681619417378,-1.6275424378831627,-1.970049112348593,1.5076100041724676,0
0.02385907502117397,-0.11753367198717822,-0.4442932600761116,0.7634074145212462,0.288366915292227,1
0.11653824112384568,0.03967708037292309,-2.0674421000398766,-0.8452318332276948,-0.5826816941171233,0
-1.1446191872447016,0.8106269251295242,-0.4080753730215514,-0.6436812409643095,1.8288538917578427,0
0.9383966362977272,-0.5484920165035413,-1.1978778925888485,-0.33742116692370994,-1.8759675336240527,0
-1.118593713647233,0.873316877677954,0.3376026620752022,-1.233599893793625,1.5240939998220904,0
-0.5138934797544645,0.5799366146501373,-0.8604133652839524,-1.8986766707099125,0.1203557754509117,0
0.7916165294386753,-0.5188319073541879,-0.23894804686640975,0.13368412656286088,-1.4004286666376393,1
0.385966325097545,-0.33126176419839454,-0.8309501164110378,0.6486804658219678,-0.4287915812134475,1
-0.503819503687191,0.6224893631949007,-2.0392321777601006,-2.2633037143105703,-0.056937254154613925,0
0.38693945547559366,-0.15461241446520044,-0.9649234605801045,-0.6723815479203049,-1.0056743747527992,0
0.9636788980393727,-0.5781863835524922,-0.9398797863273552,-0.23534422506237518,-1.878115850857734,0
-0.2284863406138058,0.2465432596516456,-0.9221653241776254,-0.7599205776310785,0.09019510106966444,1
-1.1337391511532056,1.0642891088402886,,-2.5853950710158844,0.9635322381412524,0
-0.29117702759614833,0.045189038896907,-0.4118769661224674,1.0362847246179725,0.9876392090057899,0
-0.44733731854275094,0.36227344355493485,0.3384964074944141,-0.5903970770123843,0.5672452933411423,0
0.43591054984460975,-0.39065862127712436,-0.5923939242388692,0.8558199240791422,-0.4306455679527488,1
0.7851784443297217,-0.3417202127126047,0.11567463429285867,-1.1558756757461424,-1.9499419682258918,0
,0.9987018168371049,-1.2110161997624567,-2.0194176804053323,1.2400777213568948,0
0.12450713844596786,0.04742808514316019,1.0584244868495878,-0.9405735162058885,-0.6388696051907845,0
0.10967748352836126,0.09934567303695291,,-1.257557842903147,-0.749535450488864,0
-1.154620792245197,0.9927206629748165,0.2897748568964129,-1.9535656577291878,1.27705890753709,0
1.3300374585762613,-0.8627199454758492,-0.06267909727317188,0.15755695848785378,-2.382125169776221,0
-0.6734423949282885,0.666906048935698,-2.4716445001272893,-1.7944554270765267,0.4597089659440151,0
-0.697553232332823,0.09812066720724688,0.2799686263198203,2.5580934302247744,2.3989033834666724,1
0.6498025474823553,-0.35943064982208967,-0.553649305347182,-0.38551993278881225,-1.3651455446031797,0
-1.1318276833449412,0.9394369083995784,0.543360192379935,-1.6639519399561093,1.3611362966964426,0
-1.083829052022721,0.8487505630480631,0.8294055811834892,-1.214454142143743,1.4683715897873544,0
0.06094089900467985,-0.23923546118720196,0.41343490322370086,1.495525288083636,0.53874864681774,1
-0.19838533249207907,0.3605633589589846,0.5009171876243808,-1.7515936908175633,-0.39696760075681503,0
-0.5159870798268492,0.4520878930972596,-0.42098448082026296,-0.9360160452019901,0.543282486859719,0
-0.827211121775595,0.7594535833660699,-0.9043166251044086,-1.7590614431786378,0.7584494972747235,0
1.079950917173083,-0.9606888365893509,0.5389100436846587,2.066957732714047,-1.0901106899672202,1
0.49259481186906134,-0.5498837110396219,-0.8498443694647918,1.7751429847270865,-0.1348882186648992,1
0.8506658571792223,-0.4596110255646971,-1.4222537095976742,-0.5861064242619201,-1.8225743014713096,1
-1.059502901265914,0.9360402793402376,0.25972250172148187,-1.979688475312027,1.0904237676047634,0
-0.8792335202921132,0.5523747150849829,0.08658978747289992,0.029499945816815698,1.6329087484159357,0
-0.948092563714775,0.9360723049453681,2.060747924881987,-2.505286113739774,0.6563350631928089,0
-0.45761653640288813,0.3741193467510683,0.6385924587773739,-0.6302062852713863,0.5688557802317573,0
0.3428315060509545,-0.608373769216322,0.0773683076476183,2.9172517291252813,0.6382512209789832,1
,-0.3325696797791109,0.6860514599984393,-0.20433504219516196,-1.1372532821336936,0
-0.8081975183050888,0.7069577259764394,0.37114587337130883,-1.457497124674087,0.8546933453253682,0
1.2894493568130803,-0.8186530379206093,-1.382799730964336,0.020544326658588408,-2.3669828044863763,1
-0.3143934735048153,-0.024024240364364898,0.18186625505849516,1.6615721859334653,1.3026200986722622,1
-0.43167796941002756,0.46829423649322205,1.2012139221639448,-1.4543555358568248,0.1622898716054083,0
-0.49129462270461627,0.36928876520199755,0.39445214237829684,-0.43539646225905837,0.7157160278148853,0
1.5263777709826103,-1.0495187327074413,-1.7587394864231143,0.6238195280864198,-2.5409246419813645,0
-0.6037224733953764,0.5992065655323129,0.9715709509543554,-1.6186938558300996,0.4077569414504085,0
-0.45952801895952317,0.4747570018173547,0.6696725488300385,-1.371191282482491,0.24980946635547685,0
-1.1785237590746636,0.5920774139453622,-1.244654703311417,1.1449295341769485,2.6699509191276602,1
0.049933345918303056,0.15998789215018647,,-1.4277665198652794,-0.7135473967984334,0
-0.5975982476320219,0.5885006004087209,-0.6626237589458467,-1.5677870001599055,0.4186334704894219,0
-0.5883613372118539,0.31385453483983505,-1.008086310917404,0.4354463885285609,1.273668770558289,0
-0.4571854085321171,0.5357458439764416,-1.5151910621985523,-1.8367551788434202,0.042821959664334,0
0.02042151222404212,-0.2656967618138849,-0.48760622407249354,1.8837976677117547,0.7824334569325959,0
-0.5298865073405702,0.18935018697297987,0.3773004930448522,1.0875708383464469,1.4498089277028172,1
0.03214854512777435,-0.17789223915941038,-1.3985675738191412,1.1741382964118334,0.45189374349549016,1
-0.8513420201269066,0.8663298792776303,-1.7033824393551547,-2.4417633385369095,0.5057164727918866,0
-1.2706263616555973,0.7252492132425945,-1.6615200622689599,0.5867840267723083,2.5966842218668424,0
0.4761854538671615,-0.31648521264600304,1.5231240772696573,0.1131275711967511,-0.8281673401649976,1
-1.0058776462174228,0.684109849949548,0.8711247034316923,-0.3550572241673403,1.698855041640849,0
-0.03599645841740295,0.10710438836554641,1.7553408424432044,-0.6284493229105651,-0.2072522294020004,0
0.46754941418017,-0.5653616904782145,-1.0372461543264564,2.008594457251389,0.012887153941107288,1
0.5655533491116796,-0.3420400458443591,-0.8612842013282637,-0.11784305090720948,-1.0933827177870707,1
-0.6306506714933222,0.7557435335961972,-0.24903603955637832,-2.658299442342461,0.004809527954333204,0
-0.24212380034612696,0.14976789465238943,-0.05558467091045507,0.025602364964912527,0.4572801643536778,1
0.10247062246005605,0.05872518842374711,1.9647251329163893,-0.9208509010283872,-0.5896796220548384,0
0.2540177872408126,-0.003597001418011585,-0.5305011476105275,-1.1710223769199637,-0.977824476093522,0
1.9161905624679774,-1.3157203761453682,-0.275051697151644,0.7695035538567703,-3.1957699960737793,0
1.5842308565561685,-0.9510742568707166,-1.081548003614395,-0.38264258689430086,-3.0856610429868305,1
-0.38493854219502865,0.48046043207623035,-1.183258512665775,-1.765424935451116,-0.05924762826962926,0
-0.49364535402372944,0.2597598765768786,0.8696059201056602,0.3919487506836882,1.0802105093386045,1
,-0.1725398898432777,-0.6997255079925856,-0.9437721228747878,-1.282068376071459,0
-0.9074803774857995,0.5571092990485702,0.7569886166453519,0.1274145701702154,1.727580684181154,1
0.5080400364049594,-0.16378973234781283,-1.035242322419374,-1.1750415205987592,-1.447632911390504,0
-1.0880157707860152,0.8179408800224155,-0.5767713305683327,-0.9651034372639296,1.5846342872425276,0
-0.9779414010289939,0.9574869814153718,-0.26940683444455776,-2.5241251156333457,0.7031331609362643,0
-0.6261129430038174,0.6739156703031255,,-2.0698779153366966,0.2526022408497517,0
0.5634267548522504,-0.5196478139046674,-0.05023810944913695,1.2158007377611906,-0.5088974176018992,1
-1.3933147342810155,0.9579784956304583,0.755391225825756,-0.5690820243252174,2.3195725843885238,0
